campaign_id,dataset,minsup,algorithm,group,n_measured,n_ok,status_summary,patterns,count_consistent,output_equivalent,comparison_eligible,wall_min_s,wall_median_s,wall_max_s,wall_range_pct,mem_min_mb,mem_median_mb,mem_max_mb,mem_range_pct
20260123_200636,D20C70,0.5%,CloFast,D20C70_0.005_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260123_200636,D20C70,0.5%,CloSpan,D20C70_0.005_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260123_200636,D20C70,0.5%,TriBack-Clo,D20C70_0.005_group,3,3,3/3 OK,3396355,True,True,True,2906.038,2918.792,2918.924,0.4414840111936708,510.02113342285156,541.2056503295898,546.1446304321289,6.674634122404012
20260123_200636,D20C70,1%,BIDE+,D20C70_0.01_group,3,3,3/3 OK,72085,True,False,False,288.713,289.336,296.661,2.7469792905134445,4255.798675537109,4287.590263366699,4310.086212158203,1.2661549561983125
20260123_200636,D20C70,1%,ClaSP,D20C70_0.01_group,3,3,3/3 OK,70888,True,False,False,1511.738,1517.261,1519.566,0.515929691727394,7543.445785522461,9654.672264099121,11744.54296875,43.51361774183998
20260123_200636,D20C70,1%,CloFast,D20C70_0.01_group,3,3,3/3 OK,0,False,False,False,,,,,,,,
20260123_200636,D20C70,1%,CloSpan,D20C70_0.01_group,3,3,3/3 OK,70888,True,False,False,756.852,758.704,764.652,1.0280689175225213,2134.6059188842773,8112.802276611328,8794.216133117676,82.08766819613753
20260123_200636,D20C70,1%,TriBack-Clo,D20C70_0.01_group,3,3,3/3 OK,70888,True,False,False,67.328,67.376,68.276,1.4070292092139534,218.9019317626953,234.15689849853516,237.03511810302734,7.744032508376203
20260112_221617,D20C70,10%,BIDE+,D20C70_0.1_group,3,3,3/3 OK,143,True,True,True,1.038,1.04,1.045,0.6730769230769129,653.2241516113281,654.6308059692383,801.4335403442383,22.64014882609644
20260112_221617,D20C70,10%,ClaSP,D20C70_0.1_group,3,3,3/3 OK,143,True,True,True,5.741,5.761,5.813,1.2497830237805947,2517.626609802246,2543.0783081054688,2547.7839965820312,1.185861508222752
20260112_221617,D20C70,10%,CloFast,D20C70_0.1_group,3,3,3/3 OK,143,True,True,False,,,,,12660.597297668457,24776.62338256836,25353.56079864502,51.22959373837325
20260112_221617,D20C70,10%,CloSpan,D20C70_0.1_group,3,3,3/3 OK,143,True,True,True,3.582,3.593,3.606,0.667965488449764,648.4773559570312,649.1614532470703,658.0100555419922,1.4684635905719434
20260112_221617,D20C70,10%,TriBack-Clo,D20C70_0.1_group,3,3,3/3 OK,143,True,True,True,1.896,1.928,1.933,1.919087136929468,625.4335403442383,641.4335403442383,641.4335403442383,2.4944127479541023
20260112_221617,D20C70,5%,BIDE+,D20C70_0.05_group,3,3,3/3 OK,947,True,True,True,5.321,5.379,5.391,1.3013571295779938,4390.200828552246,4662.672462463379,4694.709846496582,6.530782944668989
20260112_221617,D20C70,5%,ClaSP,D20C70_0.05_group,3,3,3/3 OK,947,True,True,True,121.507,124.254,129.553,6.4754454584963,8819.956184387207,9053.115158081055,10615.446311950684,19.83284312870773
20260112_221617,D20C70,5%,CloFast,D20C70_0.05_group,3,3,3/3 OK,947,True,True,False,,,,,21150.307723999023,23487.90689086914,28686.70662689209,32.08629418495703
20260112_221617,D20C70,5%,CloSpan,D20C70_0.05_group,3,3,3/3 OK,947,True,True,True,44.589,44.882,45.013,0.9446994340715643,6582.172966003418,6629.516761779785,6632.431533813477,0.7581030355003732
20260112_221617,D20C70,5%,TriBack-Clo,D20C70_0.05_group,3,3,3/3 OK,947,True,True,True,5.866,5.963,6.041,2.934764380345476,689.4335403442383,689.4335403442383,705.4335403442383,2.3207458099603198
20260123_200636,D20C80,0.5%,BIDE+,D20C80_0.005_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260123_200636,D20C80,0.5%,ClaSP,D20C80_0.005_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260123_200636,D20C80,0.5%,CloFast,D20C80_0.005_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260123_200636,D20C80,0.5%,CloSpan,D20C80_0.005_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260123_200636,D20C80,0.5%,TriBack-Clo,D20C80_0.005_group,3,3,3/3 OK,5039030,True,True,True,5220.134,5229.729,5262.0,0.8005386129950516,546.2898254394531,552.7856216430664,562.7333831787109,2.974671752565123
20260123_200636,D20C80,1%,BIDE+,D20C80_0.01_group,3,3,3/3 OK,158491,True,False,False,798.765,800.928,816.832,2.255758320348397,4312.05477142334,4375.061981201172,4377.542655944824,1.4968447259232818
20260123_200636,D20C80,1%,ClaSP,D20C80_0.01_group,3,3,3/3 OK,156825,True,False,False,2155.912,2228.515,2264.033,4.851706181021895,12450.662796020508,12561.080596923828,12689.222961425781,1.8992009768944254
20260123_200636,D20C80,1%,CloFast,D20C80_0.01_group,3,3,3/3 OK,0,False,False,False,,,,,,,,
20260123_200636,D20C80,1%,CloSpan,D20C80_0.01_group,3,3,3/3 OK,156825,True,False,False,1582.652,1588.33,1613.611,1.9491541430307342,1898.9672470092773,5716.2260665893555,9792.216339111328,138.08497075084435
20260123_200636,D20C80,1%,TriBack-Clo,D20C80_0.01_group,3,3,3/3 OK,156825,True,False,False,153.074,153.25,153.468,0.2570962479608333,274.36499786376953,274.5022277832031,275.9446792602539,0.5754712481721564
20260112_221617,D20C80,10%,BIDE+,D20C80_0.1_group,3,3,3/3 OK,228,True,True,True,1.469,1.471,1.483,0.9517335146159083,850.641731262207,852.9987258911133,854.7816390991211,0.4853357585721094
20260112_221617,D20C80,10%,ClaSP,D20C80_0.1_group,3,3,3/3 OK,228,True,True,True,14.812,15.162,15.177,2.40733412478565,2994.8548889160156,3019.396957397461,3020.658302307129,0.8545883086983792
20260112_221617,D20C80,10%,CloFast,D20C80_0.1_group,3,3,3/3 OK,228,True,True,False,,,,,13877.062477111816,18233.96150970459,22737.959350585938,48.5955664037029
20260112_221617,D20C80,10%,CloSpan,D20C80_0.1_group,3,3,3/3 OK,228,True,True,True,6.761,8.955,9.276,28.084868788386373,372.2165832519531,375.4798355102539,376.34918212890625,1.1006180588465366
20260112_221617,D20C80,10%,TriBack-Clo,D20C80_0.1_group,3,3,3/3 OK,228,True,True,True,2.99,2.991,3.115,4.179204279505182,705.4335403442383,721.4335403442383,721.4335403442383,2.217806506801092
20260112_221617,D20C80,5%,BIDE+,D20C80_0.05_group,3,3,3/3 OK,1208,True,True,True,9.432,9.448,9.52,0.9314140558848348,9048.807090759277,9049.138137817383,9079.239418029785,0.33630083668772426
20260112_221617,D20C80,5%,ClaSP,D20C80_0.05_group,3,3,3/3 OK,1208,True,True,True,222.965,227.782,229.447,2.8457033479379406,2697.87979888916,3159.2745971679688,4539.681968688965,58.29826161520843
20260112_221617,D20C80,5%,CloFast,D20C80_0.05_group,3,3,3/3 OK,1208,True,True,False,,,,,15979.30770111084,27294.03604888916,30605.852920532227,53.588795710617056
20260112_221617,D20C80,5%,CloSpan,D20C80_0.05_group,3,3,3/3 OK,1208,True,True,True,69.766,70.44,70.491,1.029244747302661,1408.243408203125,1481.7158584594727,1483.674415588379,5.090787613198584
20260112_221617,D20C80,5%,TriBack-Clo,D20C80_0.05_group,3,3,3/3 OK,1208,True,True,True,8.431,8.508,8.656,2.6445698166431764,785.4335403442383,785.4335403442383,801.4335403442383,2.0370915141957844
20260127_223449,D250C20T20N2.5S6I4,30%,BIDE+,D250C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,180.495,181.836,182.222,0.9497569238214676,19438.207221984863,20476.783477783203,20937.338676452637,7.321127637523215
20260402_143133,D250C20T20N2.5S6I4,30%,ClaSP,D250C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,1026.935,1042.76,1108.657,7.837086194330429,12508.099754333496,16499.656242370605,31260.734481811523,113.65469954047795
20260127_223449,D250C20T20N2.5S6I4,30%,CloFast,D250C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260402_143133,D250C20T20N2.5S6I4,30%,CloSpan,D250C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,286.614,292.509,295.838,3.1534072455890403,4055.35693359375,5652.894454956055,15707.003791809082,206.11824528229073
20260127_223449,D250C20T20N2.5S6I4,30%,TriBack-Clo,D250C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,159.565,159.578,162.497,1.8373460000752087,2144.033515930176,2173.0934982299805,2307.535499572754,7.52392769918796
20260127_223449,D300C20T20N2.5S6I4,30%,BIDE+,D300C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,213.97,216.384,217.622,1.6877403135167182,21701.756958007812,22083.18374633789,23358.561531066895,7.502562094715325
20260402_143133,D300C20T20N2.5S6I4,30%,ClaSP,D300C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,1301.359,1302.027,1400.606,7.622499379813173,12261.95002746582,27202.415245056152,32631.07611846924,74.87984396791886
20260127_223449,D300C20T20N2.5S6I4,30%,CloFast,D300C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,0,False,True,False,,,,,,,,
20260402_143133,D300C20T20N2.5S6I4,30%,CloSpan,D300C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,343.958,346.004,348.568,1.3323545392538687,3751.8801879882812,14165.230484008789,14336.467079162598,74.72230616454365
20260127_223449,D300C20T20N2.5S6I4,30%,TriBack-Clo,D300C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,180.606,181.977,184.037,1.8854031003918141,2517.913719177246,2536.138008117676,2605.762565612793,3.4638827285565736
20260129_132539,D50C20T20N2.5S10I6,30%,BIDE+,D50C20T20N2.5S10I6_0.3_group,3,3,3/3 OK,261,True,True,True,24.274,24.456,24.816,2.2162250572456577,12192.884948730469,12765.700675964355,12880.542510986328,5.386759252083998
20260129_132539,D50C20T20N2.5S10I6,30%,ClaSP,D50C20T20N2.5S10I6_0.3_group,3,3,3/3 OK,261,True,True,True,126.391,128.306,130.823,3.4542422022352826,18789.925384521484,19036.6460647583,21702.46115875244,15.299626648114268
20260129_132539,D50C20T20N2.5S10I6,30%,CloFast,D50C20T20N2.5S10I6_0.3_group,3,3,3/3 OK,261,True,True,False,,,,,9393.203384399414,10751.014999389648,12333.660301208496,27.350505203239102
20260129_132539,D50C20T20N2.5S10I6,30%,CloSpan,D50C20T20N2.5S10I6_0.3_group,3,3,3/3 OK,261,True,True,True,52.424,52.96,54.875,4.628021148036255,9384.457809448242,9617.08211517334,10353.10863494873,10.07219044092595
20260129_132539,D50C20T20N2.5S10I6,30%,TriBack-Clo,D50C20T20N2.5S10I6_0.3_group,3,3,3/3 OK,261,True,True,True,23.083,23.363,23.603,2.225741557163049,434.2655715942383,450.7158966064453,454.02457427978516,4.38391519676085
20260129_132539,D50C20T20N2.5S2I6,30%,BIDE+,D50C20T20N2.5S2I6_0.3_group,3,3,3/3 OK,310,True,True,True,34.157,34.195,34.532,1.0966515572452114,12039.852767944336,12081.238296508789,12213.674674987793,1.4387755855596998
20260129_132539,D50C20T20N2.5S2I6,30%,ClaSP,D50C20T20N2.5S2I6_0.3_group,3,3,3/3 OK,310,True,True,True,167.065,168.347,170.305,1.9245962209008827,13136.001991271973,15943.460105895996,16494.249130249023,21.0634775429654
20260129_132539,D50C20T20N2.5S2I6,30%,CloFast,D50C20T20N2.5S2I6_0.3_group,3,3,3/3 OK,310,True,True,False,,,,,14783.980308532715,15646.167129516602,15927.446327209473,7.3082820170033935
20260129_132539,D50C20T20N2.5S2I6,30%,CloSpan,D50C20T20N2.5S2I6_0.3_group,3,3,3/3 OK,310,True,True,True,63.792,65.632,66.096,3.510482691370066,6992.368225097656,7774.086891174316,9387.722640991211,30.812035540957584
20260129_132539,D50C20T20N2.5S2I6,30%,TriBack-Clo,D50C20T20N2.5S2I6_0.3_group,3,3,3/3 OK,310,True,True,True,27.223,28.249,28.374,4.074480512584516,442.2498779296875,457.19112396240234,496.1821975708008,11.796449409098429
20260129_132539,D50C20T20N2.5S4I6,30%,BIDE+,D50C20T20N2.5S4I6_0.3_group,3,3,3/3 OK,288,True,True,True,30.01,30.168,30.256,0.8154335719968134,8402.172508239746,8995.282272338867,12148.325172424316,41.64574885775688
20260129_132539,D50C20T20N2.5S4I6,30%,ClaSP,D50C20T20N2.5S4I6_0.3_group,3,3,3/3 OK,288,True,True,True,159.328,161.001,161.476,1.3341532040173638,20173.954132080078,23108.724296569824,23374.035049438477,13.84793412344881
20260129_132539,D50C20T20N2.5S4I6,30%,CloFast,D50C20T20N2.5S4I6_0.3_group,3,3,3/3 OK,288,True,True,False,,,,,16087.631721496582,18486.591514587402,23934.020874023438,42.44367679317967
20260129_132539,D50C20T20N2.5S4I6,30%,CloSpan,D50C20T20N2.5S4I6_0.3_group,3,3,3/3 OK,288,True,True,True,52.329,55.51,59.588,13.076923076923078,698.074836730957,2567.0357666015625,10672.076843261719,388.5416064823711
20260129_132539,D50C20T20N2.5S4I6,30%,TriBack-Clo,D50C20T20N2.5S4I6_0.3_group,3,3,3/3 OK,288,True,True,True,24.754,25.024,26.909,8.61173273657288,475.8026351928711,475.9820556640625,506.22000885009766,6.390445458030977
20260129_132539,D50C20T20N2.5S6I10,30%,BIDE+,D50C20T20N2.5S6I10_0.3_group,3,3,3/3 OK,259,True,True,True,23.631,23.947,24.203,2.3886081763895235,12112.717231750488,12432.516036987305,12438.670684814453,2.6217818830415207
20260129_132539,D50C20T20N2.5S6I10,30%,ClaSP,D50C20T20N2.5S6I10_0.3_group,3,3,3/3 OK,259,True,True,True,126.178,128.784,131.493,4.12706547397192,9294.823341369629,12222.545356750488,22088.777961730957,104.6750431021739
20260129_132539,D50C20T20N2.5S6I10,30%,CloFast,D50C20T20N2.5S6I10_0.3_group,3,3,3/3 OK,259,True,True,False,,,,,11567.888946533203,16585.78798675537,16591.520599365234,30.288772874967812
20260129_132539,D50C20T20N2.5S6I10,30%,CloSpan,D50C20T20N2.5S6I10_0.3_group,3,3,3/3 OK,259,True,True,True,50.554,51.978,52.376,3.5053291777290307,8847.068771362305,8848.678909301758,9806.88525390625,10.847003178462982
20260129_132539,D50C20T20N2.5S6I10,30%,TriBack-Clo,D50C20T20N2.5S6I10_0.3_group,3,3,3/3 OK,259,True,True,True,21.016,22.372,22.444,6.382978723404259,420.81129455566406,442.5647964477539,443.0492630004883,5.024793798177636
20260129_132539,D50C20T20N2.5S6I2,30%,BIDE+,D50C20T20N2.5S6I2_0.3_group,3,3,3/3 OK,351,True,True,True,40.978,41.792,41.846,2.076952526799375,12720.502738952637,12885.008224487305,13021.664451599121,2.3373032240223317
20260129_132539,D50C20T20N2.5S6I2,30%,ClaSP,D50C20T20N2.5S6I2_0.3_group,3,3,3/3 OK,351,True,True,True,166.217,166.28,167.805,0.9550156362761569,14361.669334411621,15979.29150390625,18414.911735534668,25.36559521510828
20260129_132539,D50C20T20N2.5S6I2,30%,CloFast,D50C20T20N2.5S6I2_0.3_group,3,3,3/3 OK,351,True,True,False,,,,,9263.725540161133,9893.116989135742,10669.315437316895,14.207755742697966
20260129_132539,D50C20T20N2.5S6I2,30%,CloSpan,D50C20T20N2.5S6I2_0.3_group,3,3,3/3 OK,351,True,True,True,69.037,70.63,74.071,7.127283024210664,3301.2709350585938,3712.258102416992,11331.98609161377,216.32965529327032
20260129_132539,D50C20T20N2.5S6I2,30%,TriBack-Clo,D50C20T20N2.5S6I2_0.3_group,3,3,3/3 OK,351,True,True,True,30.724,31.025,31.036,1.005640612409351,496.4029846191406,527.5733184814453,528.0896987915039,6.006125227024288
20260129_132539,D50C20T20N2.5S6I4,30%,BIDE+,D50C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,34.808,35.299,35.387,1.6402730955551166,12449.72134399414,12466.527015686035,13065.68025970459,4.940902265205197
20260402_143133,D50C20T20N2.5S6I4,30%,ClaSP,D50C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,147.901,152.762,154.948,4.613058221285396,13905.200782775879,17621.989540100098,23004.516288757324,51.63614179474628
20260129_132539,D50C20T20N2.5S6I4,30%,CloFast,D50C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,False,,,,,18954.37858581543,19848.953819274902,20394.30372619629,7.254413272817323
20260402_143133,D50C20T20N2.5S6I4,30%,CloSpan,D50C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,61.001,61.503,64.059,4.972115181373266,571.0870056152344,2971.4236755371094,4968.61385345459,147.99393583765757
20260129_132539,D50C20T20N2.5S6I4,30%,TriBack-Clo,D50C20T20N2.5S6I4_0.3_group,3,3,3/3 OK,320,True,True,True,28.008,28.343,29.347,4.724270542991222,476.18910217285156,487.8813018798828,519.4851684570312,8.874303261336966
20260127_184657,D50C20T20N2.5S6I4,40%,BIDE+,D50C20T20N2.5S6I4_0.4_group,3,3,3/3 OK,108,True,True,True,9.594,10.056,10.337,7.3886237072394625,8981.267120361328,8991.30403137207,9382.388542175293,4.461215196531996
20260127_184657,D50C20T20N2.5S6I4,40%,ClaSP,D50C20T20N2.5S6I4_0.4_group,3,3,3/3 OK,108,True,True,True,31.039,32.023,34.591,11.09202760515879,11358.676567077637,20102.51454925537,20481.035179138184,45.379191691212846
20260127_184657,D50C20T20N2.5S6I4,40%,CloFast,D50C20T20N2.5S6I4_0.4_group,3,3,3/3 OK,108,True,True,False,,,,,14902.464836120605,15769.008758544922,16403.11378479004,9.5164443856134
20260127_184657,D50C20T20N2.5S6I4,40%,CloSpan,D50C20T20N2.5S6I4_0.4_group,3,3,3/3 OK,108,True,True,True,19.331,19.488,20.358,5.269909688013142,4031.2731018066406,4634.533935546875,6914.359756469727,62.20877211729559
20260127_184657,D50C20T20N2.5S6I4,40%,TriBack-Clo,D50C20T20N2.5S6I4_0.4_group,3,3,3/3 OK,108,True,True,True,12.772,13.65,14.913,15.684981684981686,505.9001770019531,506.72977447509766,518.6818771362305,2.5223897978991716
20260129_132539,D50C20T20N2.5S6I6,30%,BIDE+,D50C20T20N2.5S6I6_0.3_group,3,3,3/3 OK,264,True,True,True,24.594,24.756,24.88,1.1552754887703902,11879.784606933594,12149.883651733398,12353.925727844238,3.9024334265373795
20260129_132539,D50C20T20N2.5S6I6,30%,ClaSP,D50C20T20N2.5S6I6_0.3_group,3,3,3/3 OK,264,True,True,True,138.802,139.594,143.773,3.5610413055002392,12049.470336914062,12229.104385375977,13089.827842712402,8.507225656217624
20260129_132539,D50C20T20N2.5S6I6,30%,CloFast,D50C20T20N2.5S6I6_0.3_group,3,3,3/3 OK,264,True,True,False,,,,,4344.460952758789,14181.037605285645,20304.07568359375,112.54193927873371
20260129_132539,D50C20T20N2.5S6I6,30%,CloSpan,D50C20T20N2.5S6I6_0.3_group,3,3,3/3 OK,264,True,True,True,55.198,55.902,56.751,2.7780759185717816,1955.2598037719727,10005.687767028809,10039.01815032959,80.79163106803693
20260129_132539,D50C20T20N2.5S6I6,30%,TriBack-Clo,D50C20T20N2.5S6I6_0.3_group,3,3,3/3 OK,264,True,True,True,23.662,23.9,23.933,1.1338912133891246,486.42601776123047,486.6372299194336,495.8986053466797,1.9465398459171477
20260129_132539,D50C20T20N2.5S6I8,30%,BIDE+,D50C20T20N2.5S6I8_0.3_group,3,3,3/3 OK,264,True,True,True,24.439,25.181,25.188,2.974464874309991,8726.42953491211,8862.382461547852,12709.830223083496,44.947289348598815
20260129_132539,D50C20T20N2.5S6I8,30%,ClaSP,D50C20T20N2.5S6I8_0.3_group,3,3,3/3 OK,264,True,True,True,124.217,124.838,127.637,2.7395504573927827,16180.900840759277,21825.970237731934,22401.39429473877,28.500421224004658
20260129_132539,D50C20T20N2.5S6I8,30%,CloFast,D50C20T20N2.5S6I8_0.3_group,3,3,3/3 OK,264,True,True,False,,,,,8027.550704956055,9297.850364685059,16480.500900268555,90.91295152929494
20260129_132539,D50C20T20N2.5S6I8,30%,CloSpan,D50C20T20N2.5S6I8_0.3_group,3,3,3/3 OK,264,True,True,True,51.181,51.413,53.942,5.370237099566263,7283.859878540039,8404.201034545898,8844.347259521484,18.5679444669039
20260129_132539,D50C20T20N2.5S6I8,30%,TriBack-Clo,D50C20T20N2.5S6I8_0.3_group,3,3,3/3 OK,264,True,True,True,23.772,23.836,24.024,1.0572243665044574,435.59503173828125,462.24717712402344,462.5883483886719,5.83958496368452
20260129_132539,D50C20T20N2.5S8I6,30%,BIDE+,D50C20T20N2.5S8I6_0.3_group,3,3,3/3 OK,271,True,True,True,25.188,25.433,26.09,3.5465733495851888,8201.53500366211,8729.586158752441,12439.962646484375,48.552446424653716
20260129_132539,D50C20T20N2.5S8I6,30%,ClaSP,D50C20T20N2.5S8I6_0.3_group,3,3,3/3 OK,271,True,True,True,135.517,136.588,137.155,1.1992268720531856,9754.418571472168,15457.070121765137,23267.36011505127,87.42239918127495
20260129_132539,D50C20T20N2.5S8I6,30%,CloFast,D50C20T20N2.5S8I6_0.3_group,3,3,3/3 OK,271,True,True,False,,,,,9203.862731933594,17041.32787322998,18199.27223968506,52.78584846596518
20260129_132539,D50C20T20N2.5S8I6,30%,CloSpan,D50C20T20N2.5S8I6_0.3_group,3,3,3/3 OK,271,True,True,True,54.967,55.246,55.455,0.8833218694566113,8821.841743469238,9178.746353149414,9778.862823486328,10.426490102199159
20260129_132539,D50C20T20N2.5S8I6,30%,TriBack-Clo,D50C20T20N2.5S8I6_0.3_group,3,3,3/3 OK,271,True,True,True,22.112,22.125,23.746,7.385310734463278,474.22066497802734,474.6470184326172,476.11942291259766,0.40003578677064155
20260112_221617,D50T10,40%,BIDE+,D50T10_0.4_group,3,3,3/3 OK,3,True,True,True,1.307,1.31,1.31,0.22900763358779494,498.87711334228516,499.7033462524414,500.6760940551758,0.3600097390546213
20260112_221617,D50T10,40%,ClaSP,D50T10_0.4_group,3,3,3/3 OK,3,True,True,True,0.08,0.082,0.088,9.756097560975602,4524.929023742676,4545.433540344238,4737.433540344238,4.675120969549342
20260112_221617,D50T10,40%,CloFast,D50T10_0.4_group,3,3,3/3 OK,3,True,True,False,,,,,2167.7391204833984,9232.724235534668,23458.97797393799,230.60624697864824
20260112_221617,D50T10,40%,CloSpan,D50T10_0.4_group,3,3,3/3 OK,3,True,True,True,0.288,0.291,0.291,1.0309278350515474,315.09442138671875,317.48670196533203,330.6335754394531,4.89442674497629
20260112_221617,D50T10,40%,TriBack-Clo,D50T10_0.4_group,3,3,3/3 OK,3,True,True,True,1.11,1.183,1.204,7.945900253592549,432.5018997192383,447.6641159057617,447.7577438354492,3.40787737371884
20260112_221617,D50T20,40%,BIDE+,D50T20_0.4_group,3,3,3/3 OK,108,True,True,True,9.23,9.283,9.289,0.6355703975008001,8446.62190246582,8612.662101745605,8730.288925170898,3.293604455323805
20260112_221617,D50T20,40%,ClaSP,D50T20_0.4_group,3,3,3/3 OK,108,True,True,True,32.45,32.907,32.975,1.5954052329291597,25130.95304107666,26142.385864257812,26170.75591278076,3.977459735707339
20260112_221617,D50T20,40%,CloFast,D50T20_0.4_group,3,3,3/3 OK,108,True,True,False,,,,,13325.099418640137,15708.819389343262,22146.108695983887,56.15322869730015
20260112_221617,D50T20,40%,CloSpan,D50T20_0.4_group,3,3,3/3 OK,108,True,True,True,19.828,20.406,20.66,4.077232186611784,1433.3400497436523,1976.9419479370117,2134.157783508301,35.449585886726176
20260112_221617,D50T20,40%,TriBack-Clo,D50T20_0.4_group,3,3,3/3 OK,108,True,True,True,14.806,14.835,14.873,0.45163464779238405,764.2863388061523,764.7216033935547,764.8302001953125,0.07111887342356987
20260112_221617,D50T30,40%,BIDE+,D50T30_0.4_group,3,3,3/3 OK,646,True,True,True,177.074,180.389,180.829,2.0816125151755345,15791.206092834473,15962.537246704102,16144.356201171875,2.212368265015762
20260112_221617,D50T30,40%,ClaSP,D50T30_0.4_group,3,3,3/3 OK,646,True,True,True,279.906,280.593,285.068,1.8396752591832217,22464.185752868652,23026.493476867676,29638.200508117676,31.155480804995385
20260112_221617,D50T30,40%,CloFast,D50T30_0.4_group,3,3,3/3 OK,646,True,True,False,,,,,6647.839553833008,9527.878074645996,10148.599891662598,36.742287321510034
20260112_221617,D50T30,40%,CloSpan,D50T30_0.4_group,3,3,3/3 OK,646,True,True,True,171.169,171.794,173.405,1.30155884373144,1918.8590927124023,13594.408554077148,14360.307975769043,91.51886846394123
20260112_221617,D50T30,40%,TriBack-Clo,D50T30_0.4_group,3,3,3/3 OK,646,True,True,True,82.816,83.16,85.292,2.9773929773929764,620.2113189697266,626.8140258789062,632.7432556152344,1.9993069918842001
20260112_221617,D50T40,40%,BIDE+,D50T40_0.4_group,3,3,3/3 OK,5268,True,True,True,3370.924,3387.776,3401.569,0.9045757452676914,20242.409606933594,20589.7099609375,23142.658729553223,14.08591538259616
20260114_165858,D50T40,40%,ClaSP,D50T40_0.4_group,3,3,3/3 OK,5268,True,True,True,2069.289,2101.84,2115.708,2.208493510447982,26088.504356384277,28275.838821411133,33357.48610687256,25.7073956192735
20260114_165858,D50T40,40%,CloFast,D50T40_0.4_group,3,3,3/3 OK,5268,True,True,False,,,,,22694.65093231201,22924.152519226074,23443.819595336914,3.2680321001903474
20260114_165858,D50T40,40%,CloSpan,D50T40_0.4_group,3,3,3/3 OK,5268,True,True,True,1971.09,1984.741,1992.263,1.0667890671881117,1647.041648864746,9899.359153747559,11497.625289916992,99.50728615925762
20260112_221617,D50T40,40%,TriBack-Clo,D50T40_0.4_group,3,3,3/3 OK,5268,True,True,True,799.677,804.449,808.383,1.082231440402066,1251.477409362793,1252.064353942871,1261.1536331176758,0.7728215985393605
20260114_165858,D5N1,0.1%,BIDE+,D5N1_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.1%,ClaSP,D5N1_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.1%,CloFast,D5N1_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.1%,CloSpan,D5N1_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.1%,TriBack-Clo,D5N1_0.001_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.2%,BIDE+,D5N1_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.2%,ClaSP,D5N1_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.2%,CloFast,D5N1_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.2%,CloSpan,D5N1_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.2%,TriBack-Clo,D5N1_0.002_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.4%,BIDE+,D5N1_0.004_group,3,3,3/3 OK,2946122,True,False,False,886.72,903.51,918.099,3.473010813383363,9814.162498474121,9814.164642333984,9814.447212219238,0.002901049202792643
20260114_165858,D5N1,0.4%,ClaSP,D5N1_0.004_group,1,0,"0/1 OK, 1 OOM",0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.4%,CloFast,D5N1_0.004_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.4%,CloSpan,D5N1_0.004_group,1,1,1/1 OK,0,False,False,False,,,,,,,,
20260114_165858,D5N1,0.4%,TriBack-Clo,D5N1_0.004_group,3,3,3/3 OK,2906522,True,False,False,533.219,534.157,534.811,0.2980397149152748,801.4335403442383,801.4335403442383,801.4335403442383,0.0
